num_passengers,sales_channel,trip_type,length_of_stay,flight_hour,flight_day,route,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
4,Internet,RoundTrip,5.0,8.0,Sun,PENXIY,1.0,1.0,1.0,5.0,1
2,Internet,RoundTrip,5.0,2.0,Sat,PENXIY,1.0,0.0,0.0,5.0,0
4,Internet,RoundTrip,5.0,4.0,Sat,PENXIY,1.0,1.0,1.0,5.0,0
1,Internet,RoundTrip,5.0,10.0,Wed,PENXIY,0.0,0.0,1.0,5.0,0
1,Internet,RoundTrip,5.0,12.0,Thu,PERPNH,1.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,4.0,Thu,PERPNH,0.0,1.0,0.0,5.62,0
1,Mobile,RoundTrip,5.0,5.0,Fri,PERPNH,0.0,1.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,12.0,Thu,PERPNH,1.0,0.0,0.0,5.62,0
2,Internet,RoundTrip,5.0,12.0,Wed,PERPNH,1.0,1.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,2.0,Mon,PERPNH,0.0,0.0,0.0,5.62,0
2,Internet,RoundTrip,5.0,12.0,Wed,PERPNH,0.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,17.0,Tue,PERPNH,0.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,9.0,Sat,PERPNH,1.0,1.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,6.0,Sun,PERPNH,0.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,10.0,Thu,PERPNH,0.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,17.0,Sun,PERPNH,0.0,1.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,5.0,Thu,PERPNH,0.0,1.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,7.0,Fri,PERPNH,1.0,1.0,1.0,5.62,0
2,Mobile,RoundTrip,5.0,22.0,Fri,PERPNH,1.0,1.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,6.0,Sun,PERPNH,0.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,11.0,Tue,PERPNH,1.0,1.0,1.0,5.62,0
1,Internet,RoundTrip,5.0,11.0,Wed,PERPNH,1.0,0.0,0.0,5.62,1
1,Internet,RoundTrip,5.0,19.0,Thu,PERPNH,0.0,0.0,0.0,5.62,0
2,Internet,RoundTrip,5.0,11.0,Thu,PERPNH,1.0,1.0,1.0,5.62,0
5,Internet,RoundTrip,5.0,20.0,Mon,PERPNH,1.0,1.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,7.0,Wed,PERPNH,0.0,0.0,1.0,5.62,0
1,Internet,RoundTrip,5.0,4.0,Wed,PERPNH,0.0,0.0,0.0,5.62,0
3,Internet,RoundTrip,5.0,14.0,Wed,PERPNH,0.0,0.0,1.0,5.62,0
1,Internet,RoundTrip,5.0,9.0,Thu,PERPNH,0.0,1.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,16.0,Sun,PERPNH,1.0,1.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,1.0,Wed,PERPNH,0.0,1.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,23.0,Wed,PERPNH,1.0,1.0,1.0,5.62,0
1,Internet,RoundTrip,5.0,13.0,Wed,PERPNH,1.0,1.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,1.0,Thu,PERPNH,1.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,4.0,Tue,PERPNH,0.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,12.0,Fri,PERPNH,0.0,0.0,1.0,5.62,0
1,Internet,RoundTrip,5.0,13.0,Sat,PERPNH,1.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,7.0,Thu,PERPNH,0.0,0.0,0.0,5.62,0
1,Mobile,RoundTrip,5.0,0.0,Wed,PERPNH,0.0,1.0,0.0,5.62,0
5,Internet,RoundTrip,5.0,10.0,Fri,PERPNH,0.0,0.0,0.0,5.62,0
2,Internet,RoundTrip,5.0,3.0,Wed,PERPNH,1.0,1.0,1.0,5.62,0
2,Internet,RoundTrip,5.0,10.0,Wed,PERPNH,1.0,1.0,1.0,5.62,0
1,Internet,RoundTrip,5.0,5.0,Mon,PERPUS,0.0,0.0,0.0,6.33,0
1,Internet,RoundTrip,5.0,5.0,Wed,PERPUS,0.0,0.0,0.0,6.33,0
1,Internet,RoundTrip,5.0,4.0,Mon,PERPUS,1.0,0.0,0.0,6.33,0
1,Internet,RoundTrip,5.0,11.0,Wed,PERPUS,0.0,0.0,0.0,6.33,0
2,Internet,RoundTrip,5.0,14.0,Fri,PERPVG,1.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,11.0,Tue,PERPVG,0.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,14.0,Fri,PERPVG,0.0,0.0,0.0,5.62,0
8,Internet,RoundTrip,5.0,13.0,Wed,PERPVG,0.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,2.0,Mon,PERPVG,0.0,0.0,0.0,5.62,0
1,Mobile,RoundTrip,5.0,8.0,Sun,PERPVG,1.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,13.0,Sat,PERPVG,0.0,0.0,0.0,5.62,1
1,Internet,RoundTrip,5.0,3.0,Fri,PERPVG,0.0,0.0,0.0,5.62,0
1,Mobile,RoundTrip,5.0,13.0,Sat,PERPVG,1.0,0.0,1.0,5.62,0
1,Internet,RoundTrip,5.0,11.0,Wed,PERPVG,0.0,0.0,0.0,5.62,0
2,Mobile,RoundTrip,5.0,6.0,Sun,PERPVG,1.0,1.0,1.0,5.62,0
1,Internet,RoundTrip,5.0,10.0,Mon,PERREP,1.0,1.0,1.0,5.62,0
1,Internet,RoundTrip,5.0,20.0,Thu,PERREP,0.0,0.0,0.0,5.62,0
1,Mobile,RoundTrip,5.0,8.0,Sun,PERREP,0.0,0.0,0.0,5.62,0
2,Internet,RoundTrip,5.0,4.0,Tue,PERREP,0.0,1.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,10.0,Tue,PERREP,0.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,1.0,Tue,PERREP,0.0,0.0,1.0,5.62,0
2,Internet,RoundTrip,5.0,1.0,Thu,PERREP,1.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,10.0,Mon,PERREP,1.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,15.0,Sun,PERREP,0.0,0.0,0.0,5.62,0
1,Mobile,RoundTrip,5.0,12.0,Fri,PERREP,0.0,1.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,12.0,Mon,PERRGN,1.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,7.0,Tue,PERRGN,0.0,1.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,13.0,Wed,PERRGN,0.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,7.0,Tue,PERRGN,0.0,1.0,1.0,5.62,0
1,Internet,RoundTrip,5.0,9.0,Mon,PERSBW,1.0,1.0,1.0,5.62,1
1,Internet,RoundTrip,5.0,8.0,Thu,PERSBW,1.0,0.0,0.0,5.62,0
2,Internet,RoundTrip,5.0,23.0,Sun,PERSBW,1.0,1.0,1.0,5.62,0
2,Internet,RoundTrip,5.0,5.0,Mon,PERSBW,0.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,4.0,Sun,PERSBW,1.0,0.0,0.0,5.62,1
3,Internet,RoundTrip,5.0,12.0,Sun,PERSBW,1.0,0.0,0.0,5.62,0
2,Internet,RoundTrip,5.0,23.0,Mon,PERSBW,1.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,3.0,Mon,PERSBW,1.0,0.0,0.0,5.62,0
5,Mobile,RoundTrip,5.0,9.0,Sat,PERSBW,1.0,1.0,1.0,5.62,0
2,Internet,RoundTrip,5.0,3.0,Tue,PERSBW,1.0,1.0,0.0,5.62,0
2,Internet,RoundTrip,5.0,13.0,Wed,PERSBW,1.0,1.0,0.0,5.62,1
1,Mobile,RoundTrip,5.0,14.0,Tue,PERSBW,1.0,1.0,1.0,5.62,1
1,Internet,RoundTrip,5.0,9.0,Sat,PERSBW,1.0,0.0,0.0,5.62,1
2,Internet,RoundTrip,5.0,7.0,Sat,PERSBW,1.0,1.0,0.0,5.62,0
2,Internet,RoundTrip,5.0,13.0,Tue,PERSBW,1.0,1.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,10.0,Fri,PERSBW,1.0,1.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,14.0,Mon,PERSBW,0.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,12.0,Thu,PERSBW,0.0,0.0,0.0,5.62,1
1,Internet,RoundTrip,5.0,1.0,Sat,PERSBW,1.0,1.0,0.0,5.62,0
4,Internet,RoundTrip,5.0,3.0,Mon,PERSDK,0.0,0.0,1.0,5.62,0
1,Internet,RoundTrip,5.0,15.0,Tue,PERSDK,1.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,6.0,Sat,PERSDK,0.0,1.0,0.0,5.62,0
1,Mobile,RoundTrip,5.0,8.0,Tue,PERSGN,1.0,0.0,0.0,5.62,0
1,Mobile,RoundTrip,5.0,9.0,Wed,PERSGN,0.0,0.0,1.0,5.62,0
2,Internet,RoundTrip,5.0,6.0,Mon,PERSGN,0.0,0.0,0.0,5.62,0
1,Mobile,RoundTrip,5.0,20.0,Sun,PERSGN,1.0,1.0,0.0,5.62,0
2,Mobile,RoundTrip,5.0,8.0,Wed,PERSGN,0.0,0.0,1.0,5.62,0
1,Mobile,RoundTrip,5.0,11.0,Thu,PERSGN,1.0,1.0,1.0,5.62,0
1,Mobile,RoundTrip,5.0,7.0,Fri,PERSGN,0.0,1.0,0.0,5.62,0
2,Internet,RoundTrip,5.0,4.0,Fri,PERSGN,1.0,0.0,1.0,5.62,0
1,Internet,RoundTrip,5.0,4.0,Fri,PERSGN,1.0,0.0,0.0,5.62,0
1,Mobile,RoundTrip,5.0,15.0,Wed,PERSGN,0.0,0.0,1.0,5.62,0
1,Internet,RoundTrip,5.0,14.0,Wed,PERSGN,0.0,1.0,0.0,5.62,1
2,Internet,RoundTrip,5.0,6.0,Mon,PERSGN,1.0,0.0,1.0,5.62,0
2,Internet,RoundTrip,5.0,1.0,Fri,PERSGN,0.0,0.0,1.0,5.62,0
1,Mobile,RoundTrip,5.0,1.0,Sun,PERSGN,1.0,1.0,1.0,5.62,0
1,Internet,RoundTrip,5.0,2.0,Sat,PERSGN,1.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,9.0,Sun,PERSGN,0.0,0.0,0.0,5.62,0
1,Mobile,RoundTrip,5.0,2.0,Tue,PERSGN,0.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,15.0,Thu,PERSGN,0.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,14.0,Sat,PERSGN,0.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,13.0,Sun,PERSGN,0.0,1.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,12.0,Sun,PERSGN,0.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,5.0,Sat,PERSGN,0.0,0.0,0.0,5.62,1
1,Internet,RoundTrip,5.0,10.0,Sun,PERSGN,0.0,0.0,0.0,5.62,0
1,Mobile,RoundTrip,5.0,23.0,Sat,PERSGN,1.0,1.0,0.0,5.62,0
2,Internet,RoundTrip,5.0,11.0,Thu,PERSGN,0.0,0.0,0.0,5.62,0
2,Internet,RoundTrip,5.0,12.0,Mon,PERSGN,1.0,0.0,1.0,5.62,1
1,Internet,RoundTrip,5.0,5.0,Tue,PERSGN,0.0,1.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,11.0,Tue,PERSGN,1.0,1.0,1.0,5.62,0
2,Internet,RoundTrip,5.0,8.0,Thu,PERSGN,0.0,0.0,0.0,5.62,0
3,Internet,RoundTrip,5.0,2.0,Mon,PERSGN,1.0,1.0,1.0,5.62,0
1,Mobile,RoundTrip,5.0,20.0,Sun,PERSGN,0.0,0.0,0.0,5.62,0
1,Mobile,RoundTrip,5.0,10.0,Fri,PERSGN,0.0,1.0,1.0,5.62,0
2,Internet,RoundTrip,5.0,9.0,Thu,PERSGN,1.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,8.0,Thu,PERSGN,1.0,0.0,0.0,5.62,0
1,Mobile,RoundTrip,5.0,9.0,Sun,PERSGN,1.0,0.0,0.0,5.62,0
2,Internet,RoundTrip,5.0,6.0,Sun,PERSGN,1.0,0.0,1.0,5.62,0
2,Internet,RoundTrip,5.0,3.0,Fri,PERSGN,0.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,3.0,Thu,PERSGN,0.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,3.0,Fri,PERSGN,1.0,1.0,1.0,5.62,0
1,Internet,RoundTrip,5.0,12.0,Wed,PERSGN,0.0,0.0,0.0,5.62,0
1,Mobile,RoundTrip,5.0,10.0,Fri,PERSGN,1.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,23.0,Tue,PERSGN,0.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,11.0,Thu,PERSGN,0.0,0.0,1.0,5.62,0
1,Internet,RoundTrip,5.0,8.0,Wed,PERSGN,1.0,0.0,1.0,5.62,0
2,Internet,RoundTrip,5.0,10.0,Sat,PERSGN,1.0,0.0,0.0,5.62,0
4,Internet,RoundTrip,5.0,5.0,Tue,PERSGN,1.0,0.0,1.0,5.62,0
1,Internet,RoundTrip,5.0,6.0,Fri,PERSGN,1.0,0.0,1.0,5.62,0
1,Internet,RoundTrip,5.0,0.0,Thu,PERSGN,0.0,1.0,0.0,5.62,0
2,Internet,RoundTrip,5.0,3.0,Fri,PERSGN,1.0,0.0,1.0,5.62,1
1,Internet,RoundTrip,5.0,0.0,Mon,PERSGN,1.0,1.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,14.0,Wed,PERSGN,0.0,0.0,0.0,5.62,0
1,Mobile,RoundTrip,5.0,10.0,Sat,PERSGN,1.0,0.0,1.0,5.62,0
1,Internet,RoundTrip,5.0,6.0,Tue,PERSGN,0.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,3.0,Thu,PERSGN,1.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,4.0,Mon,PERSGN,1.0,1.0,1.0,5.62,0
1,Mobile,RoundTrip,5.0,1.0,Mon,PERSIN,0.0,1.0,0.0,5.62,0
2,Internet,RoundTrip,5.0,0.0,Fri,PERSIN,1.0,0.0,0.0,5.62,0
2,Internet,RoundTrip,5.0,23.0,Mon,PERSIN,1.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,15.0,Sun,PERSIN,1.0,0.0,0.0,5.62,0
2,Mobile,RoundTrip,5.0,3.0,Mon,PERSIN,1.0,1.0,0.0,5.62,0
2,Internet,RoundTrip,5.0,15.0,Sat,PERSIN,1.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,12.0,Wed,PERSIN,0.0,0.0,0.0,5.62,0
2,Internet,RoundTrip,5.0,15.0,Fri,PERSIN,0.0,1.0,0.0,5.62,0
8,Mobile,RoundTrip,5.0,3.0,Sat,PERSIN,1.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,1.0,Tue,PERSIN,0.0,0.0,1.0,5.62,0
2,Internet,RoundTrip,5.0,10.0,Sun,PERSIN,1.0,1.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,1.0,Mon,PERSIN,1.0,1.0,1.0,5.62,0
1,Internet,RoundTrip,5.0,8.0,Mon,PERSUB,1.0,0.0,0.0,5.62,0
4,Internet,RoundTrip,5.0,2.0,Tue,PERSZX,1.0,0.0,1.0,5.62,1
1,Internet,RoundTrip,5.0,10.0,Fri,PERSZX,0.0,0.0,1.0,5.62,0
1,Internet,RoundTrip,5.0,12.0,Mon,PERSZX,1.0,1.0,1.0,5.62,1
1,Mobile,RoundTrip,5.0,12.0,Mon,PERTGG,0.0,0.0,1.0,5.62,1
1,Internet,RoundTrip,5.0,11.0,Mon,PERTGG,0.0,0.0,1.0,5.62,1
3,Internet,RoundTrip,5.0,2.0,Fri,PERTPE,1.0,0.0,0.0,5.62,0
3,Internet,RoundTrip,5.0,7.0,Wed,PERTPE,1.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,16.0,Tue,PERTPE,1.0,1.0,1.0,5.62,0
1,Internet,RoundTrip,5.0,12.0,Tue,PERTPE,1.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,4.0,Mon,PERTPE,0.0,0.0,1.0,5.62,0
1,Internet,RoundTrip,5.0,11.0,Sun,PERTPE,0.0,0.0,1.0,5.62,0
3,Internet,RoundTrip,5.0,10.0,Thu,PERTPE,1.0,1.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,10.0,Sun,PERTPE,1.0,0.0,0.0,5.62,1
4,Internet,RoundTrip,5.0,8.0,Tue,PERTPE,1.0,1.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,9.0,Mon,PERTPE,0.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,19.0,Sun,PERTPE,1.0,1.0,1.0,5.62,0
1,Internet,RoundTrip,5.0,22.0,Fri,PERTPE,0.0,0.0,1.0,5.62,0
1,Mobile,RoundTrip,5.0,8.0,Fri,PERTPE,0.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,8.0,Mon,PERTPE,1.0,0.0,1.0,5.62,0
3,Internet,RoundTrip,5.0,16.0,Sat,PERTPE,0.0,0.0,1.0,5.62,0
1,Internet,RoundTrip,5.0,14.0,Tue,PERTPE,0.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,8.0,Sun,PERTPE,1.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,16.0,Thu,PERTPE,1.0,0.0,1.0,5.62,0
1,Internet,RoundTrip,5.0,14.0,Mon,PERTPE,0.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,9.0,Mon,PERTPE,0.0,0.0,1.0,5.62,0
2,Internet,RoundTrip,5.0,9.0,Fri,PERTPE,0.0,0.0,1.0,5.62,0
1,Internet,RoundTrip,5.0,9.0,Sat,PERTPE,1.0,1.0,0.0,5.62,0
3,Internet,RoundTrip,5.0,12.0,Fri,PERTPE,1.0,1.0,1.0,5.62,0
1,Internet,RoundTrip,5.0,9.0,Wed,PERTPE,0.0,0.0,0.0,5.62,0
3,Internet,RoundTrip,5.0,9.0,Mon,PERTPE,0.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,5.0,Tue,PERTPE,1.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,14.0,Thu,PERTRZ,0.0,0.0,1.0,5.62,0
1,Internet,RoundTrip,5.0,7.0,Mon,PERTRZ,1.0,0.0,1.0,5.62,0
1,Internet,RoundTrip,5.0,12.0,Wed,PERTRZ,1.0,1.0,1.0,5.62,0
1,Internet,RoundTrip,5.0,10.0,Sun,PERTRZ,1.0,0.0,0.0,5.62,0
3,Internet,RoundTrip,5.0,13.0,Wed,PERTWU,1.0,1.0,0.0,5.62,1
2,Internet,RoundTrip,5.0,5.0,Fri,PERTWU,1.0,0.0,0.0,5.62,0
2,Mobile,RoundTrip,5.0,2.0,Fri,PERTWU,1.0,0.0,1.0,5.62,0
1,Internet,RoundTrip,5.0,13.0,Sat,PERTWU,1.0,1.0,0.0,5.62,1
1,Internet,RoundTrip,5.0,13.0,Sat,PERUTP,1.0,1.0,1.0,5.62,0
1,Mobile,RoundTrip,5.0,23.0,Sun,PERUTP,0.0,1.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,13.0,Mon,PERUTP,0.0,1.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,10.0,Thu,PERUTP,0.0,1.0,1.0,5.62,0
1,Internet,RoundTrip,5.0,10.0,Wed,PERUTP,0.0,1.0,1.0,5.62,0
1,Internet,RoundTrip,5.0,1.0,Sat,PERUTP,0.0,1.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,10.0,Tue,PERUTP,0.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,9.0,Fri,PERUTP,0.0,1.0,0.0,5.62,0
1,Mobile,RoundTrip,5.0,20.0,Sat,PERUTP,0.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,10.0,Fri,PERUTP,0.0,0.0,0.0,5.62,0
1,Mobile,RoundTrip,5.0,20.0,Sat,PERUTP,0.0,0.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,13.0,Mon,PERUTP,0.0,1.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,22.0,Mon,PERUTP,0.0,1.0,0.0,5.62,0
1,Internet,RoundTrip,5.0,12.0,Mon,PNHSYD,0.0,0.0,1.0,8.58,1
1,Mobile,RoundTrip,5.0,14.0,Wed,PNHSYD,0.0,0.0,0.0,8.58,0
1,Internet,RoundTrip,5.0,11.0,Fri,PNHSYD,0.0,0.0,1.0,8.58,0
1,Internet,RoundTrip,5.0,7.0,Sat,PNHSYD,1.0,0.0,0.0,8.58,0
1,Mobile,RoundTrip,5.0,12.0,Sun,PNHSYD,0.0,0.0,1.0,8.58,1
1,Mobile,RoundTrip,5.0,13.0,Sat,PNHSYD,0.0,0.0,0.0,8.58,0
1,Internet,RoundTrip,5.0,13.0,Thu,PNHTPE,0.0,0.0,0.0,4.67,0
2,Internet,RoundTrip,5.0,16.0,Mon,PNKTPE,1.0,1.0,1.0,4.67,0
1,Internet,RoundTrip,5.0,11.0,Wed,PUSRGN,0.0,0.0,0.0,6.33,0
1,Internet,RoundTrip,5.0,1.0,Thu,PUSSBW,1.0,0.0,0.0,6.33,0
5,Internet,RoundTrip,5.0,6.0,Tue,PUSSBW,1.0,0.0,0.0,6.33,0
4,Internet,RoundTrip,5.0,4.0,Fri,PUSSGN,1.0,0.0,1.0,6.33,0
1,Internet,RoundTrip,5.0,17.0,Fri,PUSSIN,0.0,0.0,0.0,6.33,0
4,Internet,RoundTrip,5.0,5.0,Wed,PUSSIN,1.0,1.0,0.0,6.33,0
1,Internet,RoundTrip,5.0,10.0,Thu,PUSSIN,0.0,0.0,1.0,6.33,0
1,Internet,RoundTrip,5.0,13.0,Thu,PUSSIN,0.0,0.0,0.0,6.33,0
3,Internet,RoundTrip,5.0,7.0,Mon,PUSSIN,1.0,0.0,0.0,6.33,0
3,Internet,RoundTrip,5.0,13.0,Sun,PUSSIN,1.0,0.0,0.0,6.33,0
1,Internet,RoundTrip,5.0,5.0,Mon,PUSSIN,0.0,0.0,0.0,6.33,0
1,Internet,RoundTrip,5.0,2.0,Thu,PUSSIN,1.0,1.0,0.0,6.33,0
1,Internet,RoundTrip,5.0,6.0,Sun,PUSSIN,1.0,1.0,0.0,6.33,0
2,Internet,RoundTrip,5.0,13.0,Thu,PUSSIN,0.0,0.0,1.0,6.33,0
3,Internet,RoundTrip,5.0,2.0,Wed,PUSSIN,1.0,1.0,1.0,6.33,1
3,Internet,RoundTrip,5.0,5.0,Mon,PUSSIN,1.0,0.0,0.0,6.33,0
1,Internet,RoundTrip,5.0,6.0,Tue,PUSSIN,0.0,0.0,0.0,6.33,0
2,Internet,RoundTrip,5.0,14.0,Thu,PUSSIN,1.0,1.0,0.0,6.33,0
4,Internet,RoundTrip,5.0,5.0,Thu,PUSSIN,1.0,1.0,1.0,6.33,0
1,Internet,RoundTrip,5.0,2.0,Sat,PUSSIN,1.0,0.0,0.0,6.33,0
1,Internet,RoundTrip,5.0,21.0,Wed,PUSSIN,1.0,1.0,1.0,6.33,0
4,Internet,RoundTrip,5.0,9.0,Tue,PUSSIN,1.0,1.0,1.0,6.33,0
2,Internet,RoundTrip,5.0,4.0,Fri,PUSSIN,1.0,1.0,1.0,6.33,1
1,Internet,RoundTrip,5.0,2.0,Thu,PUSSIN,0.0,0.0,0.0,6.33,0
3,Internet,RoundTrip,5.0,3.0,Mon,PUSSIN,1.0,0.0,0.0,6.33,0
1,Internet,RoundTrip,5.0,9.0,Tue,PUSSIN,1.0,0.0,0.0,6.33,0
1,Internet,RoundTrip,5.0,3.0,Tue,PUSSIN,0.0,0.0,0.0,6.33,0
1,Internet,RoundTrip,5.0,23.0,Thu,PUSSIN,0.0,0.0,0.0,6.33,0
1,Internet,RoundTrip,5.0,7.0,Thu,PUSSIN,0.0,0.0,0.0,6.33,0
2,Internet,RoundTrip,5.0,13.0,Wed,PUSSIN,0.0,0.0,0.0,6.33,0
2,Internet,RoundTrip,5.0,14.0,Sat,PUSSIN,1.0,0.0,1.0,6.33,0
4,Internet,RoundTrip,5.0,13.0,Thu,PUSSIN,1.0,0.0,0.0,6.33,0
2,Internet,RoundTrip,5.0,8.0,Thu,PUSSYD,0.0,0.0,1.0,8.58,0
2,Internet,RoundTrip,5.0,5.0,Tue,PUSSYD,1.0,0.0,0.0,8.58,0
1,Mobile,RoundTrip,5.0,12.0,Sat,PUSSYD,0.0,0.0,0.0,8.58,0
2,Mobile,RoundTrip,5.0,14.0,Mon,PUSSYD,1.0,0.0,1.0,8.58,0
2,Internet,RoundTrip,5.0,11.0,Mon,PUSSYD,1.0,0.0,0.0,8.58,0
1,Mobile,RoundTrip,5.0,12.0,Sun,PUSSYD,0.0,0.0,0.0,8.58,0
1,Internet,RoundTrip,5.0,7.0,Fri,PUSSYD,0.0,1.0,1.0,8.58,0
1,Internet,RoundTrip,5.0,1.0,Sat,PUSSYD,1.0,1.0,1.0,8.58,0
1,Internet,RoundTrip,5.0,4.0,Wed,PUSSYD,0.0,1.0,1.0,8.58,0
3,Internet,RoundTrip,5.0,13.0,Mon,PUSSYD,1.0,1.0,1.0,8.58,0
1,Internet,RoundTrip,5.0,13.0,Mon,PUSSYD,0.0,1.0,1.0,8.58,0
2,Mobile,RoundTrip,5.0,1.0,Sat,PVGREP,0.0,0.0,0.0,5.33,0
1,Mobile,RoundTrip,5.0,15.0,Sat,PVGREP,0.0,0.0,0.0,5.33,0
1,Internet,RoundTrip,5.0,15.0,Fri,PVGRGN,1.0,1.0,1.0,5.33,0
1,Internet,RoundTrip,5.0,9.0,Wed,PVGSIN,1.0,1.0,0.0,5.33,1
1,Internet,RoundTrip,5.0,3.0,Fri,PVGSIN,1.0,1.0,1.0,5.33,1
4,Internet,RoundTrip,5.0,5.0,Sat,PVGSIN,1.0,0.0,1.0,5.33,0
3,Mobile,RoundTrip,5.0,4.0,Wed,PVGSIN,1.0,0.0,0.0,5.33,0
1,Internet,RoundTrip,5.0,18.0,Sun,PVGSIN,0.0,1.0,0.0,5.33,0
3,Internet,RoundTrip,5.0,17.0,Mon,PVGSIN,1.0,0.0,1.0,5.33,0
1,Internet,RoundTrip,5.0,10.0,Sat,PVGSIN,0.0,0.0,1.0,5.33,0
3,Internet,RoundTrip,5.0,8.0,Thu,PVGSIN,0.0,0.0,0.0,5.33,0
2,Internet,RoundTrip,5.0,6.0,Tue,PVGSIN,1.0,0.0,0.0,5.33,0
3,Internet,RoundTrip,5.0,3.0,Thu,PVGSIN,0.0,0.0,0.0,5.33,1
4,Internet,RoundTrip,5.0,8.0,Wed,PVGSIN,1.0,0.0,0.0,5.33,0
2,Mobile,RoundTrip,5.0,3.0,Mon,PVGSIN,1.0,0.0,1.0,5.33,0
2,Internet,RoundTrip,5.0,4.0,Wed,PVGSIN,1.0,0.0,0.0,5.33,0
4,Internet,RoundTrip,5.0,1.0,Mon,PVGSIN,1.0,0.0,0.0,5.33,0
